,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
378,0.917557251908397,0.558739837398374,0.18181818181818182,0.23076923076923078,0.15,coil2000,3,NB,True,20
379,0.9083969465648855,0.5460704607046071,0.1509433962264151,0.17391304347826086,0.13333333333333333,coil2000,3,NB,False,20
380,0.917557251908397,0.5626355013550135,0.19,0.2375,0.15833333333333333,coil2000,4,NB,True,20
381,0.917557251908397,0.5626355013550135,0.19,0.2375,0.15833333333333333,coil2000,4,NB,False,20
382,0.9201017811704835,0.5906951913951282,0.23414634146341465,0.25,0.22018348623853212,coil2000,5,NB,True,20
383,0.8417302798982188,0.6226100324264473,0.20865139949109415,0.1443661971830986,0.3761467889908257,coil2000,5,NB,False,20
384,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,DT,True,1
385,0.9440203562340967,0.5,0.0,0.0,0.0,coil2000,0,DT,False,1
386,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,DT,True,1
387,0.9379134860050891,0.5,0.0,0.0,0.0,coil2000,1,DT,False,1
388,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,DT,True,1
389,0.9409669211195929,0.5,0.0,0.0,0.0,coil2000,2,DT,False,1
390,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,DT,True,1
391,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,3,DT,False,1
392,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,DT,True,1
393,0.9389312977099237,0.5,0.0,0.0,0.0,coil2000,4,DT,False,1
394,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,DT,True,1
395,0.944529262086514,0.5,0.0,0.0,0.0,coil2000,5,DT,False,1
396,0.9419847328244275,0.5074736584170546,0.03389830508474576,0.25,0.01818181818181818,coil2000,0,DT,True,5
397,0.9419847328244275,0.5074736584170546,0.03389830508474576,0.25,0.01818181818181818,coil2000,0,DT,False,5
398,0.9363867684478372,0.4991861096039067,0.0,0.0,0.0,coil2000,1,DT,True,5
399,0.9363867684478372,0.4991861096039067,0.0,0.0,0.0,coil2000,1,DT,False,5
400,0.9389312977099237,0.5029582626209881,0.01639344262295082,0.16666666666666666,0.008620689655172414,coil2000,2,DT,True,5
401,0.9389312977099237,0.5029582626209881,0.01639344262295082,0.16666666666666666,0.008620689655172414,coil2000,2,DT,False,5
