,test_accuracy,test_balanced_accuracy,test_f1,test_precision,test_recall,ds,iteration,alg,leak,perc
288,0.5011121842713729,0.1111111111111111,0.074183838049032,0.05567913158570811,0.1111111111111111,poker,0,LR,True,1
289,0.5011121842713729,0.1111111111111111,0.074183838049032,0.05567913158570811,0.1111111111111111,poker,0,LR,False,1
290,0.5009268202261441,0.1,0.06674899981475042,0.05009268202261441,0.1,poker,1,LR,True,1
291,0.5009268202261441,0.1,0.06674899981475042,0.05009268202261441,0.1,poker,1,LR,False,1
292,0.5011121842713729,0.1,0.0667654542441288,0.0501112184271373,0.1,poker,2,LR,True,1
293,0.5011121842713729,0.1,0.0667654542441288,0.0501112184271373,0.1,poker,2,LR,False,1
294,0.5023121725641702,0.1,0.06687187679599452,0.050231217256417014,0.1,poker,3,LR,True,1
295,0.5023121725641702,0.1,0.06687187679599452,0.050231217256417014,0.1,poker,3,LR,False,1
296,0.5004487761095013,0.1,0.06670654594515515,0.05004487761095013,0.1,poker,4,LR,True,1
297,0.5004487761095013,0.1,0.06670654594515515,0.05004487761095013,0.1,poker,4,LR,False,1
298,0.5004243861035502,0.1,0.06670437920608603,0.050042438610355025,0.1,poker,5,LR,True,1
299,0.5004243861035502,0.1,0.06670437920608603,0.050042438610355025,0.1,poker,5,LR,False,1
300,0.5011121842713729,0.1111111111111111,0.074183838049032,0.05567913158570811,0.1111111111111111,poker,0,LR,True,5
301,0.5011121842713729,0.1111111111111111,0.074183838049032,0.05567913158570811,0.1111111111111111,poker,0,LR,False,5
302,0.5009268202261441,0.1,0.06674899981475042,0.05009268202261441,0.1,poker,1,LR,True,5
303,0.5009268202261441,0.1,0.06674899981475042,0.05009268202261441,0.1,poker,1,LR,False,5
304,0.5011121842713729,0.1,0.0667654542441288,0.0501112184271373,0.1,poker,2,LR,True,5
305,0.5011121842713729,0.1,0.0667654542441288,0.0501112184271373,0.1,poker,2,LR,False,5
306,0.5023121725641702,0.1,0.06687187679599452,0.050231217256417014,0.1,poker,3,LR,True,5
307,0.5023121725641702,0.1,0.06687187679599452,0.050231217256417014,0.1,poker,3,LR,False,5
308,0.5004487761095013,0.1,0.06670654594515515,0.05004487761095013,0.1,poker,4,LR,True,5
309,0.5004487761095013,0.1,0.06670654594515515,0.05004487761095013,0.1,poker,4,LR,False,5
310,0.5004243861035502,0.1,0.06670437920608603,0.050042438610355025,0.1,poker,5,LR,True,5
311,0.5004243861035502,0.1,0.06670437920608603,0.050042438610355025,0.1,poker,5,LR,False,5
312,0.5011121842713729,0.1111111111111111,0.074183838049032,0.05567913158570811,0.1111111111111111,poker,0,LR,True,10
313,0.5011121842713729,0.1111111111111111,0.074183838049032,0.05567913158570811,0.1111111111111111,poker,0,LR,False,10
314,0.5009268202261441,0.1,0.06674899981475042,0.05009268202261441,0.1,poker,1,LR,True,10
315,0.5009268202261441,0.1,0.06674899981475042,0.05009268202261441,0.1,poker,1,LR,False,10
316,0.5011121842713729,0.1,0.0667654542441288,0.0501112184271373,0.1,poker,2,LR,True,10
317,0.5011121842713729,0.1,0.0667654542441288,0.0501112184271373,0.1,poker,2,LR,False,10
318,0.5023121725641702,0.1,0.06687187679599452,0.050231217256417014,0.1,poker,3,LR,True,10
319,0.5023121725641702,0.1,0.06687187679599452,0.050231217256417014,0.1,poker,3,LR,False,10
320,0.5004487761095013,0.1,0.06670654594515515,0.05004487761095013,0.1,poker,4,LR,True,10
321,0.5004487761095013,0.1,0.06670654594515515,0.05004487761095013,0.1,poker,4,LR,False,10
322,0.5004243861035502,0.1,0.06670437920608603,0.050042438610355025,0.1,poker,5,LR,True,10
